1,2817,ILPT2 Wafer Protrusion Detect ,ILPT2 Wafer Protrusion Detect ,IN
1,2911,ILPT2 Door Lock (vertical),ILPT2 Door Lock (vertical),IN
1,2912,ILPT2 Door unlock (horizontal),ILPT2 Door unlock (horizontal),IN
1,2913,ILPT2 Door Open backward,ILPT2 Door Open backward,IN
1,2914,ILPT2 Door Open forward,ILPT2 Door Open forward,IN
1,3211,FOUP Robot Present Sensor 1,FOUP Robot Present Sensor 1,IN
1,3212,FOUP Robot Present Sensor 2,FOUP Robot Present Sensor 2,IN
1,3213,FOUP Robot Present Sensor 3,FOUP Robot Present Sensor 3,IN
1,3214,FOUP Robot Clamp Sensor ,FOUP Robot Clamp Sensor ,IN
1,3215,FOUP Robot Unclamp Sensor ,FOUP Robot Unclamp Sensor ,IN
1,1701,ELPT1 Clamp,ELPT1 FOUP clamp ,OUT
1,1702,ELPT1 Unclamp,ELPT1 FOUP unclamp,OUT
1,1801,ELPT2 Clamp,ELPT2 FOUP clamp,OUT
1,1802,ELPT2 Unclamp,ELPT2 FOUP unclamp,OUT
1,1901,Pressure sensing Reset,Pressure sensing Reset,OUT
1,2501,ELPT1 OpenShutter,ELPT1 Shutter Open,OUT
1,2502,ELPT1 CloseShutter,ELPT1 Shutter Close,OUT
1,2503,ELPT2 OpenShutter,ELPT2 Shutter Open,OUT
1,2504,ELPT2 CloseShutter,ELPT2 Shutter Close,OUT
1,2505,Light Curtain Disable,Light Curtain Disable,OUT
1,2601,ILPT1 Slider Forward,ILPT1 FOUP Slider Forward,OUT
1,2602,ILPT1 Slider Backward,ILPT1 FOUP Slider Backward,OUT
1,2603,ILPT1 Clamp,ILPT1 FOUP Clamp,OUT
1,2604,ILPT1 Unclamp,ILPT1 FOUP Unclamp ,OUT
1,2605,ILPT1 MappingBar forward,ILPT1 Mapping Bar forward,OUT
1,2606,ILPT1 MappingBar backward,ILPT1 Mapping Bar backward ,OUT
1,2607,ILPT1 Vacuum On,ILPT1 Door Vacuum,OUT
1,2608,ILPT1 Vacuum Off,ILPT1 Door Vacuum release ,OUT
